Link: https://www.theatlantic.com/health/archive/2017/03/salt-vs-superbugs/518427/
Facebook Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
Medidata,7723,Wed Mar 08 2017 15:01:11 GMT+0100 (CET),1,Twitter,https://twitter.com/Medidata/status/839476089823055872
Sickweather,0,Sun Mar 05 2017 07:53:03 GMT+0100 (CET),1,Twitter,https://twitter.com/sickweather/status/838281184295682049
Heather Toskan,2298,Tue Apr 04 2017 17:46:04 GMT+0200 (CEST),1,Twitter,https://twitter.com/heathertoskan/status/849286959906385920
Rosalba O'Brien,692,Tue Apr 11 2017 21:42:38 GMT+0200 (CEST),1,Twitter,https://twitter.com/rosalbaob/status/851883207796686850
Matthias Friedrich,0,Tue Apr 04 2017 10:38:30 GMT+0200 (CEST),1,Twitter,https://twitter.com/mgwfriedrich/status/849179357046341633
Truth In A World of Deception,4786,Sat Jun 17 2017 18:40:54 GMT+0200 (CEST),1,Facebook,https://www.facebook.com/TruthInAWorldOfDeception/posts/1303700923080225
David Lalmalsawma,1997,Tue Apr 04 2017 15:40:02 GMT+0200 (CEST),1,Twitter,https://twitter.com/davidlms25/status/849255239068680192
Fausto Enrique Abreu,1050,Fri Mar 03 2017 14:58:33 GMT+0100 (CET),0,Twitter,https://twitter.com/Fausto_Enrique/status/837663487937691648
Jake Hamby,2715,Fri Mar 03 2017 16:45:40 GMT+0100 (CET),0,Twitter,https://twitter.com/jhamby/status/837690447736647680
Verklighetsnära kemi - kemi för alla,2474,Tue Mar 07 2017 09:14:49 GMT+0100 (CET),0,Facebook,https://www.facebook.com/1604255136473861/posts/1938980759667962
Kate Kohler,1465,Mon Mar 06 2017 07:26:12 GMT+0100 (CET),0,Twitter,https://twitter.com/cat_alyst/status/838636816055984128
Paul Brody,4131,Wed Mar 08 2017 16:18:02 GMT+0100 (CET),0,Twitter,https://twitter.com/pbrody/status/839495429779705856
AmyOztan,26924,Fri Mar 10 2017 01:30:10 GMT+0100 (CET),0,Twitter,https://twitter.com/AmyOztan/status/839996766313435137
Jonathan Hirshon,0,Fri Mar 03 2017 21:38:31 GMT+0100 (CET),0,Twitter,https://twitter.com/jhirshon/status/837764142379347968
BCMHouston,0,Sat Mar 04 2017 19:00:02 GMT+0100 (CET),0,Twitter,https://twitter.com/bcmhouston/status/838086649305255937
Paul LaRosa,0,Fri Mar 03 2017 19:01:14 GMT+0100 (CET),0,Twitter,https://twitter.com/paullarosa/status/837724560610983936
Jon Brown,278,Tue Apr 04 2017 15:42:29 GMT+0200 (CEST),0,Twitter,https://twitter.com/jonbrown425/status/849255855585464320
Deborah Edwards-Onoro,5090,Wed Apr 05 2017 17:53:07 GMT+0200 (CEST),0,Twitter,https://twitter.com/redcrew/status/849651119752130560
UTMB News,969,Wed Apr 12 2017 20:54:01 GMT+0200 (CEST),0,Twitter,https://twitter.com/utmbnews/status/852233361703698432
S.F. Salt Company,3063,Wed Jun 28 2017 00:00:34 GMT+0200 (CEST),0,Twitter,https://twitter.com/SFSaltCompany/status/879821783804899328
Jake Prunuske,0,Wed Mar 08 2017 20:55:54 GMT+0100 (CET),0,Twitter,https://twitter.com/jprunuske/status/839565359820771328
Amy Ever After,1609,Fri Mar 10 2017 04:54:02 GMT+0100 (CET),0,Facebook,https://www.facebook.com/AmyEverAfter/posts/1624892167528852
Kelly Marinelli,2946,Fri Mar 03 2017 23:33:35 GMT+0100 (CET),0,Twitter,https://twitter.com/KellyinBoulder/status/837793101804679168
