Link: https://vactruth.com/2016/01/18/1-year-old-dies-after-vaccination/
Facebook Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
21471,10182,5461,5828,,

Source,Followers,Date,Interactions,Post Type,Link
Dr. Tenpenny on Vaccines and Current Events,179495,Tue Jan 19 2016 15:33:12 GMT+0100 (CET),3533,Facebook,https://www.facebook.com/vaccineinfo/posts/10153789026430891
GreenMedInfo.com,332642,Mon Jan 18 2016 18:30:00 GMT+0100 (CET),1593,Facebook,https://www.facebook.com/greenmedinfo/posts/10153818038008490
vactruth.com,0,Mon Jan 18 2016 17:48:27 GMT+0100 (CET),1221,Facebook,https://www.facebook.com/vaccinetruth/posts/10153463342097989
National Vaccine Information Center,161268,Fri Jan 22 2016 00:31:12 GMT+0100 (CET),664,Facebook,https://www.facebook.com/national.vaccine.information.center/posts/10153743392437931
Vaccination Information Network (VINE),116795,Mon Jan 18 2016 20:00:50 GMT+0100 (CET),660,Facebook,https://www.facebook.com/vaccinationinformationnetwork/posts/10154446562738998
vactruth.com,0,Fri Sep 30 2016 18:00:01 GMT+0200 (CEST),626,Facebook,https://www.facebook.com/vaccinetruth/posts/10154065586292989
vactruth.com,113176,Sat Sep 30 2017 14:41:58 GMT+0200 (CEST),564,Facebook,https://www.facebook.com/vaccinetruth/posts/10155134361597989
vactruth.com,113511,Sat Oct 21 2017 21:10:03 GMT+0200 (CEST),385,Facebook,https://www.facebook.com/vaccinetruth/posts/10155190825897989
National Vaccine Information Center,161547,Sun Jan 24 2016 21:31:13 GMT+0100 (CET),344,Facebook,https://www.facebook.com/national.vaccine.information.center/posts/10153749430047931
vactruth.com,0,Thu Apr 07 2016 04:44:16 GMT+0200 (CEST),282,Facebook,https://www.facebook.com/vaccinetruth/posts/10153651742122989
My child's vaccine reaction,0,Thu May 19 2016 00:45:41 GMT+0200 (CEST),279,Facebook,https://www.facebook.com/372638272814622/posts/982455148499595
Vaccination Information Network (VINE),119023,Thu May 19 2016 00:44:31 GMT+0200 (CEST),277,Facebook,https://www.facebook.com/vaccinationinformationnetwork/posts/10154796501043998
vactruth.com,0,Thu Jan 21 2016 18:00:01 GMT+0100 (CET),230,Facebook,https://www.facebook.com/vaccinetruth/posts/10153466325457989
Vaxxter,0,Tue Jan 19 2016 15:33:43 GMT+0100 (CET),153,Facebook,https://www.facebook.com/vaxxterinfo/posts/533265136835057
Dr Sherri Tenpenny,0,Tue Jan 19 2016 15:33:14 GMT+0100 (CET),6,Twitter,https://twitter.com/BusyDrT/status/689455580080013315
Barb Loe  NVIC,0,Sun Jan 24 2016 21:31:12 GMT+0100 (CET),5,Twitter,https://twitter.com/NVICLoeDown/status/691357603557982208
Barb Loe  NVIC,0,Fri Jan 22 2016 00:31:10 GMT+0100 (CET),5,Twitter,https://twitter.com/NVICLoeDown/status/690315733327298560
DebbyBruck,21223,Sat Jan 23 2016 06:36:00 GMT+0100 (CET),0,Twitter,https://twitter.com/DebbyBruck/status/690769932007636992
