Link: https://vactruth.com/2016/03/07/8-vaccine-doses-killed-2-month-old-baby/
Facebook Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
6117,3576,1408,1133,,

Source,Followers,Date,Interactions,Post Type,Link
National Vaccine Information Center,172702,Fri May 06 2016 02:01:00 GMT+0200 (CEST),787,Facebook,https://www.facebook.com/national.vaccine.information.center/posts/10154007696987931
GreenMedInfo.com,346379,Mon Mar 07 2016 14:01:26 GMT+0100 (CET),718,Facebook,https://www.facebook.com/greenmedinfo/posts/10153926966863490
vactruth.com,0,Mon Mar 07 2016 14:00:30 GMT+0100 (CET),630,Facebook,https://www.facebook.com/vaccinetruth/posts/10153559772052989
National Vaccine Information Center,166658,Thu Mar 10 2016 01:30:57 GMT+0100 (CET),564,Facebook,https://www.facebook.com/national.vaccine.information.center/posts/10153845565507931
vactruth.com,103663,Wed Mar 08 2017 17:19:19 GMT+0100 (CET),537,Facebook,https://www.facebook.com/vaccinetruth/posts/10154527903957989
Vaccination Information Network (VINE),117630,Mon Mar 07 2016 20:23:58 GMT+0100 (CET),219,Facebook,https://www.facebook.com/vaccinationinformationnetwork/posts/10154567335053998
My child's vaccine reaction,0,Sun Nov 20 2016 06:53:20 GMT+0100 (CET),172,Facebook,https://www.facebook.com/372638272814622/posts/1124673444277764
RAGE Against The Vaccines,0,Mon Mar 07 2016 18:55:45 GMT+0100 (CET),139,Facebook,https://www.facebook.com/RageAgainstVaccines/posts/656478801156694
Barb Loe  NVIC,4059,Fri May 06 2016 02:00:56 GMT+0200 (CEST),31,Twitter,https://twitter.com/NVICLoeDown/status/728373947184623618
Barb Loe  NVIC,3782,Thu Mar 10 2016 01:30:56 GMT+0100 (CET),6,Twitter,https://twitter.com/NVICLoeDown/status/707725388194127872
Jackie James,0,Wed Mar 09 2016 07:01:13 GMT+0100 (CET),0,Twitter,https://twitter.com/50nsexy2014/status/707446119593320448
