Link: https://vactruth.com/2015/06/03/infant-dies-after-7-vaccines/
Facebook Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
28017,11955,6273,9789,,

Source,Followers,Date,Interactions,Post Type,Link
Dr. Tenpenny on Vaccines and Current Events,139751,Thu Jun 04 2015 13:12:45 GMT+0200 (CEST),4028,Facebook,https://www.facebook.com/vaccineinfo/posts/10153305337255891
Skai Juice,0,Thu Jun 18 2015 09:13:38 GMT+0200 (CEST),3425,Facebook,https://www.facebook.com/chef.skai.juice/posts/966167996768898
CancerTruth,191261,Wed Jun 03 2015 21:33:40 GMT+0200 (CEST),2917,Facebook,https://www.facebook.com/CancerTruth.FanPage/posts/10153363412203205
National Vaccine Information Center,128189,Fri Jun 05 2015 01:30:48 GMT+0200 (CEST),2037,Facebook,https://www.facebook.com/national.vaccine.information.center/posts/10153275125697931
GreenMedInfo.com,0,Wed Jun 03 2015 19:00:01 GMT+0200 (CEST),1617,Facebook,https://www.facebook.com/greenmedinfo/posts/10153315898348490
vactruth.com,0,Wed Jun 03 2015 14:30:43 GMT+0200 (CEST),1434,Facebook,https://www.facebook.com/vaccinetruth/posts/10153015615722989
Alternative Health Solutions,0,Fri Jun 05 2015 16:24:40 GMT+0200 (CEST),767,Facebook,https://www.facebook.com/Alternativehealthsolutions1/posts/893886767337900
vactruth.com,107047,Wed Apr 19 2017 07:32:28 GMT+0200 (CEST),756,Facebook,https://www.facebook.com/vaccinetruth/posts/10154651426622989
Vaccination Information Network (VINE),112802,Wed Jun 03 2015 16:17:43 GMT+0200 (CEST),667,Facebook,https://www.facebook.com/vaccinationinformationnetwork/posts/10153880363888998
vactruth.com,0,Mon Apr 18 2016 22:00:00 GMT+0200 (CEST),456,Facebook,https://www.facebook.com/vaccinetruth/posts/10153677099067989
vactruth.com,118485,Wed Apr 18 2018 21:13:48 GMT+0200 (CEST),396,Facebook,https://www.facebook.com/vaccinetruth/posts/10155659234242989
vactruth.com,113969,Wed Nov 29 2017 19:13:08 GMT+0100 (CET),380,Facebook,https://www.facebook.com/vaccinetruth/posts/10155290851207989
The Progressive Radio Network,54615,Wed Jun 03 2015 20:31:31 GMT+0200 (CEST),321,Facebook,https://www.facebook.com/PRNfm/posts/10153399685225522
RAGE Against The Vaccines,0,Thu Jun 04 2015 18:29:57 GMT+0200 (CEST),159,Facebook,https://www.facebook.com/RageAgainstVaccines/posts/558526407618601
Vaccination Information Network (VINE),112802,Wed Jun 03 2015 20:39:50 GMT+0200 (CEST),153,Facebook,https://www.facebook.com/vaccinationinformationnetwork/posts/10153881084953998
My child's vaccine reaction,0,Wed Jun 03 2015 16:35:48 GMT+0200 (CEST),138,Facebook,https://www.facebook.com/372638272814622/posts/806361812775597
VaccineImpact,0,Wed Jun 03 2015 16:42:46 GMT+0200 (CEST),137,Facebook,https://www.facebook.com/VaccineImpact/posts/864176830328965
Black Etowah County,0,Tue Jun 07 2016 16:40:46 GMT+0200 (CEST),135,Facebook,https://www.facebook.com/306323219382281/posts/1329736330374293
Dr Wakefield's work must continue,0,Wed Jun 03 2015 22:28:32 GMT+0200 (CEST),122,Facebook,https://www.facebook.com/DrAndrewWakefield/posts/10153010205108165
Anonymous The World is Ours,0,Tue Mar 15 2016 13:48:45 GMT+0100 (CET),55,Facebook,https://www.facebook.com/ATWIO/posts/1058162524204955
Snopes,0,Fri Jun 05 2015 09:17:12 GMT+0200 (CEST),27,Facebook,https://www.facebook.com/groups/441333919315986/permalink/821154054667302
Moving The Sun To Shine In Dark Places,0,Wed Jun 03 2015 21:01:03 GMT+0200 (CEST),13,Facebook,https://www.facebook.com/MovingTheShineInDarkPlaces/posts/979654042086335
Dr Sherri Tenpenny,0,Thu Jun 04 2015 13:12:47 GMT+0200 (CEST),10,Twitter,https://twitter.com/BusyDrT/status/606418315708264448
JUSTITIE -DREPTATE SI ADEVAR.,0,Wed Jun 08 2016 10:51:06 GMT+0200 (CEST),6,Facebook,https://www.facebook.com/groups/595308737237054/permalink/795892660511993
Rock,0,Thu Oct 01 2015 01:39:21 GMT+0200 (CEST),1,Twitter,https://twitter.com/RockNHot1/status/649367963422711808
THE GREAT AWAKENING,114770,Wed Apr 18 2018 23:59:04 GMT+0200 (CEST),1,Facebook,https://www.facebook.com/THEGREATAWAKENING1/posts/10155432114827967
Rock,0,Thu Oct 01 2015 18:30:14 GMT+0200 (CEST),0,Twitter,https://twitter.com/RockNHot1/status/649622358202822656
