Link: https://yournewswire.com/uk-gov-shocking-admission-swine-flu-vaccine-causes-brain-damage/
Facebook Interactions,Facebook Reactions,Facebook Shares,Facebook Comments
0,0,0,0,,

Source,Followers,Date,Interactions,Post Type,Link
The People's Voice,0,Tue Oct 20 2015 13:00:01 GMT+0200 (CEST),1558,Facebook,https://www.facebook.com/thepeoplesvoicetv/posts/559368854210560
The People's Voice,0,Tue Nov 17 2015 10:40:00 GMT+0100 (CET),1384,Facebook,https://www.facebook.com/thepeoplesvoicetv/posts/568343146646464
The People's Voice,0,Fri Oct 23 2015 12:41:30 GMT+0200 (CEST),702,Facebook,https://www.facebook.com/thepeoplesvoicetv/posts/560322680781844
The People's Voice,0,Wed Oct 21 2015 10:00:01 GMT+0200 (CEST),388,Facebook,https://www.facebook.com/thepeoplesvoicetv/posts/559583904189055
Dr Wakefield's work must continue,0,Sun Nov 01 2015 01:48:22 GMT+0100 (CET),138,Facebook,https://www.facebook.com/DrAndrewWakefield/posts/10153315107318165
Anonymous -The Hive - We Do Not Forget We are Anonymous Expect Us,0,Tue Oct 20 2015 13:50:53 GMT+0200 (CEST),111,Facebook,https://www.facebook.com/Anonymous.Legion.World/posts/925546924198513
Friends of Farrakhan,0,Wed Nov 18 2015 10:32:14 GMT+0100 (CET),89,Facebook,https://www.facebook.com/friendsoffarrakhan/posts/1192661314081093
Your News Wire,0,Tue Oct 20 2015 19:00:02 GMT+0200 (CEST),78,Facebook,https://www.facebook.com/yournewswire/posts/1616851945246029
Britain Is The People,0,Tue Nov 17 2015 10:47:53 GMT+0100 (CET),60,Facebook,https://www.facebook.com/139806682840457/posts/531881880299600
Anonymous Around The World,0,Sat Oct 24 2015 03:51:10 GMT+0200 (CEST),23,Facebook,https://www.facebook.com/anonymousaroundtheworld/posts/534585716693152
Non aux OGM - No GMO Quebec  Canada,904,Thu Oct 22 2015 05:01:16 GMT+0200 (CEST),14,Facebook,https://www.facebook.com/148987581862274/posts/923107821116909
Your News Wire,0,Wed Oct 21 2015 18:00:01 GMT+0200 (CEST),14,Facebook,https://www.facebook.com/yournewswire/posts/1617084298556127
